appln_id;appln_auth;appln_nr;appln_kind;appln_filing_date;appln_filing_year;appln_nr_epodoc;appln_nr_original;ipr_type;receiving_office;internat_appln_id;int_phase;reg_phase;nat_phase;earliest_filing_date;earliest_filing_year;earliest_filing_id;earliest_publn_date;earliest_publn_year;earliest_pat_publn_id;granted;docdb_family_id;inpadoc_family_id;docdb_family_size;nb_citing_docdb_fam;nb_applicants;nb_inventors
483581777;"US";"201715476114";"A ";2017-03-31;2017;"US201715476114";"15476114";"PI";"  ";0;"N";"N";"Y";2015-07-31;2015;477373327;2017-09-12;2017;483581778;"Y";59752835;12634065;1;0;1;1
487829551;"US";"201715658755";"A ";2017-07-25;2017;"US201715658755";"15658755";"PI";"  ";488182039;"Y";"N";"Y";2016-06-27;2016;488182039;2017-12-28;2017;487829552;"N";60677562;12799878;2;0;1;2
477065519;"KR";"20170024609";"A ";2017-02-24;2017;"KR20170024609";"1020170024609";"PI";"  ";0;"N";"N";"Y";2014-07-09;2014;448418255;2017-03-09;2017;477065520;"Y";55067628;10100480;7;0;1;1
480389348;"US";"201715450672";"A ";2017-03-06;2017;"US201715450672";"15450672";"PI";"  ";378794945;"Y";"N";"Y";2011-06-01;2011;378261208;2017-06-22;2017;480389349;"Y";47145534;8984395;20;7;1;3
483934779;"US";"201715458925";"A ";2017-03-14;2017;"US201715458925";"15458925";"PI";"  ";0;"N";"N";"Y";2016-03-15;2016;904887626;2017-09-21;2017;483934780;"N";59847334;10706625;1;0;2;7
492070592;"US";"201715722274";"A ";2017-10-02;2017;"US201715722274";"15722274";"PI";"  ";470129956;"Y";"N";"Y";2015-04-02;2015;471041616;2018-03-22;2018;492070593;"N";57004758;10351488;5;0;1;5
488571334;"US";"201715714428";"A ";2017-09-25;2017;"US201715714428";"15714428";"PI";"  ";0;"N";"N";"Y";2011-05-13;2011;904405743;2018-01-11;2018;488571335;"N";47141906;7664164;33;6;1;3
484201694;"US";"201715469604";"A ";2017-03-27;2017;"US201715469604";"15469604";"PI";"  ";0;"N";"N";"Y";2016-03-27;2016;904870306;2017-09-28;2017;484201695;"N";59899122;10715778;1;0;1;7
496338337;"US";"201715839599";"A ";2017-12-12;2017;"US201715839599";"15839599";"PI";"  ";0;"N";"N";"Y";2014-09-25;2014;904745967;2018-06-28;2018;496338338;"N";53783392;9929300;10;2;1;4
484484885;"US";"201715623500";"A ";2017-06-15;2017;"US201715623500";"15623500";"PI";"  ";0;"N";"N";"Y";2013-03-14;2013;904578354;2017-10-05;2017;484484886;"N";51534701;9608881;4;3;1;4
489921304;"US";"201715790987";"A ";2017-10-23;2017;"US201715790987";"15790987";"PI";"  ";0;"N";"N";"Y";2012-12-29;2012;419645796;2018-02-15;2018;489921305;"Y";51018690;12617900;6;13;1;4
485262885;"US";"201715648314";"A ";2017-07-12;2017;"US201715648314";"15648314";"PI";"  ";329626880;"Y";"N";"Y";2009-06-10;2009;329626880;2017-10-26;2017;485262886;"N";43309061;12589365;18;15;1;1
494920521;"US";"201715819626";"A ";2017-11-21;2017;"US201715819626";"15819626";"PI";"  ";413454658;"Y";"N";"Y";2012-11-26;2012;381358460;2018-05-31;2018;494920522;"N";47741071;9346490;11;2;1;7
480513370;"US";"201715402693";"A ";2017-01-10;2017;"US201715402693";"15402693";"PI";"  ";0;"N";"N";"Y";2002-06-19;2002;905327406;2017-06-29;2017;480513371;"N";30000478;1474587;15;120;1;4
484012843;"US";"201715627566";"A ";2017-06-20;2017;"US201715627566";"15627566";"PI";"  ";0;"N";"N";"Y";2016-12-12;2016;485595933;2018-06-14;2018;495738944;"N";60153824;10683440;5;0;1;1
488523824;"US";"201715660646";"A ";2017-07-26;2017;"US201715660646";"15660646";"PI";"  ";54631034;"Y";"N";"Y";2005-12-30;2005;905899666;2018-01-11;2018;488523825;"N";38228954;2329740;5;15;1;3
477972057;"KR";"20170019481";"A ";2017-02-13;2017;"KR20170019481";"1020170019481";"PI";"  ";0;"N";"N";"Y";2011-06-30;2011;904466515;2017-04-05;2017;477972058;"Y";47424719;9009679;42;9;1;2
484195211;"US";"201715621568";"A ";2017-06-13;2017;"US201715621568";"15621568";"PI";"  ";415927489;"Y";"N";"Y";2012-09-04;2012;415759332;2017-09-28;2017;484195212;"Y";59897790;9421319;1;0;1;1
488958897;"US";"201715655995";"A ";2017-07-21;2017;"US201715655995";"15655995";"PI";"  ";0;"N";"N";"Y";2016-07-21;2016;487937170;2018-01-25;2018;488958898;"N";60718567;10831042;2;0;1;3
489049281;"KR";"20170078897";"A ";2017-06-22;2017;"KR20170078897";"1020170078897";"PI";"  ";0;"N";"N";"Y";2016-06-23;2016;457261421;2018-01-03;2018;489049282;"N";56363711;10806504;6;0;1;5
489223191;"TW";"106108622";"A ";2017-03-15;2017;"TW20170108622";"106108622";"PI";"  ";0;"N";"N";"Y";2016-03-16;2016;904865667;2017-10-16;2017;489223192;"N";59851028;10708531;2;0;2;9
489237695;"TW";"106103306";"A ";2017-01-26;2017;"TW20170103306";"106103306";"PI";"  ";0;"N";"N";"Y";2016-01-29;2016;449044637;2017-11-16;2017;489237696;"N";55274993;10461433;3;0;1;6
496339776;"US";"201715419078";"A ";2017-01-30;2017;"US201715419078";"15419078";"PI";"  ";0;"N";"N";"Y";2016-12-22;2016;903836172;2018-06-28;2018;496339777;"N";62630553;10952483;1;0;1;2
489316894;"KR";"20170068659";"A ";2017-06-01;2017;"KR20170068659";"1020170068659";"PI";"  ";0;"N";"N";"Y";2016-07-07;2016;482939660;2018-01-17;2018;489316895;"N";59641733;10821195;2;0;1;10
479339103;"US";"201715437036";"A ";2017-02-20;2017;"US201715437036";"15437036";"PI";"  ";55038311;"Y";"N";"Y";2006-10-12;2006;906063541;2017-06-08;2017;479339104;"Y";39876105;7354163;9;8;1;5
490345816;"US";"201715796364";"A ";2017-10-27;2017;"US201715796364";"15796364";"PI";"  ";471239640;"Y";"N";"Y";2015-05-06;2015;459379921;2018-02-22;2018;490345817;"N";56613147;10386737;7;0;1;4
484961409;"US";"201715641285";"A ";2017-07-04;2017;"US201715641285";"15641285";"PI";"  ";470421454;"Y";"N";"Y";2015-04-09;2015;470421454;2017-10-19;2017;484961410;"N";60040363;12636158;1;0;1;4
490713471;"US";"201715691585";"A ";2017-08-30;2017;"US201715691585";"15691585";"PI";"  ";0;"N";"N";"Y";2016-08-30;2016;904929316;2018-03-01;2018;490713472;"N";61243866;10859970;2;0;1;2
483017013;"HR";"P20170040";"A ";2017-01-11;2017;"HR2017P000040";"P20170040A";"PI";"  ";447914050;"Y";"N";"Y";2014-06-18;2014;448244631;2017-08-11;2017;483017014;"N";54935846;10077134;7;0;1;1
493741605;"US";"201715811941";"A ";2017-11-14;2017;"US201715811941";"15811941";"PI";"  ";903839288;"Y";"N";"Y";2017-04-18;2017;903839288;2018-05-01;2018;493741606;"Y";62013918;10903277;1;0;1;4
486549361;"EP";"17203454";"A ";2017-11-24;2017;"EP20170203454";"17203454";"PI";"  ";0;"N";"Y";"N";2016-11-25;2016;493092383;2018-05-30;2018;493600054;"N";60673079;10776434;5;0;1;4
494029261;"US";"201715474979";"A ";2017-03-30;2017;"US201715474979";"15474979";"PI";"  ";0;"N";"N";"Y";2016-11-04;2016;904944031;2018-05-10;2018;494029262;"N";62064157;10911789;1;0;7;6
494902836;"TW";"106118135";"A ";2017-06-01;2017;"TW20170118135";"106118135";"PI";"  ";0;"N";"N";"Y";2016-07-02;2016;488258513;2018-03-16;2018;494902837;"N";60806213;10822664;3;0;1;2
483403947;"US";"201715410212";"A ";2017-01-19;2017;"US201715410212";"15410212";"PI";"  ";0;"N";"N";"Y";2016-03-01;2016;483733730;2017-09-07;2017;483403948;"N";59724430;10693309;2;0;1;3
483436835;"EP";"17189557";"A ";2017-09-06;2017;"EP20170189557";"17189557";"PI";"  ";0;"N";"Y";"N";2016-09-09;2016;903837501;2018-03-14;2018;489729693;"N";59799296;10693601;1;0;1;2
495725979;"KR";"20170068514";"A ";2017-06-01;2017;"KR20170068514";"1020170068514";"PI";"  ";0;"N";"N";"Y";2016-11-09;2016;483727181;2018-05-17;2018;495725980;"N";59797494;10912012;2;0;1;5
484192648;"US";"201715618959";"A ";2017-06-09;2017;"US201715618959";"15618959";"PI";"  ";337196062;"Y";"N";"Y";2011-02-28;2011;333703892;2017-09-28;2017;484192649;"Y";43904270;8398749;7;12;1;3
488961652;"US";"201715658361";"A ";2017-07-24;2017;"US201715658361";"15658361";"PI";"  ";0;"N";"N";"Y";2016-07-25;2016;904915044;2018-01-25;2018;488961653;"N";59501201;10654835;2;0;1;9
484330151;"EA";"201700082";"A ";2017-02-28;2017;"EA20170000082";"201700082";"PI";"  ";0;"N";"Y";"N";2016-07-19;2016;903836565;2017-09-29;2017;484330152;"Y";59924476;10719424;2;0;2;2
478834789;"KR";"20170045954";"A ";2017-04-10;2017;"KR20170045954";"1020170045954";"PI";"  ";0;"N";"N";"Y";2017-04-10;2017;478834789;2017-04-21;2017;478834790;"N";58705567;49407980;1;0;1;2
479028321;"KR";"20170038711";"A ";2017-03-27;2017;"KR20170038711";"1020170038711";"PI";"  ";0;"N";"N";"Y";2012-07-02;2012;904500033;2017-05-12;2017;479028322;"Y";49882225;9360661;32;2;1;3
481020190;"US";"201715460668";"A ";2017-03-16;2017;"US201715460668";"15460668";"PI";"  ";470420082;"Y";"N";"Y";2014-09-16;2014;443326963;2017-07-06;2017;481020191;"N";53762789;10361368;11;1;1;9
496645678;"US";"201715791047";"A ";2017-10-23;2017;"US201715791047";"15791047";"PI";"  ";0;"N";"N";"Y";2014-05-27;2014;904691979;2018-07-05;2018;496645679;"N";54699513;10046466;14;1;1;4
496659080;"US";"201715398503";"A ";2017-01-04;2017;"US201715398503";"15398503";"PI";"  ";0;"N";"N";"Y";2017-01-04;2017;496659080;2018-07-05;2018;496659081;"N";62711980;54477691;1;0;1;1
481123529;"EP";"17180214";"A ";2017-07-07;2017;"EP20170180214";"17180214";"PI";"  ";0;"N";"Y";"N";2016-07-07;2016;484965283;2018-01-10;2018;487162493;"N";60514885;10637093;1;0;1;1
484697925;"US";"201715459040";"A ";2017-03-15;2017;"US201715459040";"15459040";"PI";"  ";0;"N";"N";"Y";2016-04-06;2016;477345475;2017-10-12;2017;484697926;"Y";58458192;10732768;3;0;1;1
496858892;"KR";"20170033065";"A ";2017-03-16;2017;"KR20170033065";"1020170033065";"PI";"  ";0;"N";"N";"Y";2017-03-16;2017;496858892;2018-06-18;2018;496858893;"Y";62765433;49405997;1;0;1;3
487068523;"US";"201715686447";"A ";2017-08-25;2017;"US201715686447";"15686447";"PI";"  ";468598082;"Y";"N";"Y";2015-02-27;2015;469446095;2017-12-07;2017;487068524;"N";56787960;10317813;3;0;1;2
487832146;"US";"201715589255";"A ";2017-05-08;2017;"US201715589255";"15589255";"PI";"  ";0;"N";"N";"Y";2013-01-03;2013;904572606;2017-12-28;2017;487832147;"N";51017118;9470143;2;5;1;5
495578685;"UY";"37426";"A ";2017-09-29;2017;"UY20170037426";"0001037426";"PI";"  ";0;"N";"N";"Y";2016-09-29;2016;483480111;2018-04-30;2018;495578686;"N";59744837;10887863;4;1;1;2
491758442;"US";"201715703290";"A ";2017-09-13;2017;"US201715703290";"15703290";"PI";"  ";469587060;"Y";"N";"Y";2015-03-13;2015;469448910;2018-03-15;2018;491758443;"N";56892879;10336824;6;0;1;4
483970991;"US";"201715610939";"A ";2017-06-01;2017;"US201715610939";"15610939";"PI";"  ";0;"N";"N";"Y";2014-11-05;2014;904745644;2017-09-21;2017;483970992;"N";55854338;10007511;10;4;1;4
478341988;"US";"201715409962";"A ";2017-01-19;2017;"US201715409962";"15409962";"PI";"  ";443878550;"Y";"N";"Y";2014-08-15;2014;904733717;2017-05-11;2017;478341989;"N";53887238;9948044;4;1;1;4
484691217;"US";"201715472363";"A ";2017-03-29;2017;"US201715472363";"15472363";"PI";"  ";0;"N";"N";"Y";2016-04-11;2016;484966355;2017-10-12;2017;484691218;"N";59998203;10731965;2;0;1;4
490616778;"TW";"106106233";"A ";2017-02-23;2017;"TW20170106233";"106106233";"PI";"  ";467699417;"Y";"N";"Y";2016-04-01;2016;904881774;2017-12-01;2017;490616779;"N";56618278;10305110;2;0;1;5
485631207;"EA";"201700075";"A ";2017-02-21;2017;"EA20170000075";"201700075";"PI";"  ";0;"N";"Y";"N";2017-02-21;2017;485631207;2017-10-31;2017;485631208;"Y";60159250;30572651;1;0;1;4
